date,Australia,Austria,Bahrain,Belgium,Bermuda,Brazil,Canada,Channel Islands,Cyprus,Czech Republic,Denmark,EIRE,European Community,Finland,France,Germany,Greece,Hong Kong,Iceland,Israel,Italy,Japan,Korea,Lebanon,Lithuania,Malta,Netherlands,Nigeria,Norway,Poland,Portugal,RSA,Saudi Arabia,Singapore,Spain,Sweden,Switzerland,Thailand,USA,United Arab Emirates,United Kingdom,Unspecified,West Indies
2010-11-18,0,0,0,0,0,0,0,0,0,0,0,1098,0,0,0,560,0,0,0,0,0,0,0,0,0,0,674,0,0,12,0,0,0,0,0,24,0,0,129,0,19178,0,0
2010-11-19,0,0,0,1002,0,0,0,177,0,0,0,238,0,0,2879,172,0,0,0,0,496,10,0,0,0,0,0,0,0,0,0,0,0,0,23,373,0,0,0,2,20285,0,0
2010-11-21,0,0,0,0,0,0,0,0,0,0,0,218,0,0,346,396,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,17199,0,0
2010-11-22,351,0,0,0,0,0,0,0,0,0,0,61,0,0,1110,634,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,1,0,0,0,0,17474,0,0
2010-11-23,138,0,0,12,0,0,0,0,0,0,0,316,0,0,592,114,414,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,326,0,0,0,27064,0,0
2010-11-24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,0,0,0,418,0,0,0,0,0,0,0,0,0,28914,0,0
2010-11-25,0,3,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37745,0,0
2010-11-26,0,359,0,0,0,0,0,406,0,0,0,476,0,0,1113,650,0,0,0,0,125,0,0,0,0,0,0,0,0,0,107,0,0,0,457,101,0,0,0,0,13732,0,0
2010-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15410,0,0
2010-11-29,12048,241,0,0,0,0,0,0,0,0,0,331,0,0,585,25,0,0,0,0,0,0,598,0,0,0,3206,0,111,0,0,0,0,0,0,0,0,0,0,0,22868,261,0
2010-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1416,0,0,0,0,198,0,0,0,0,0,3387,0,0,0,178,0,0,0,0,0,0,0,0,0,23546,0,0
2010-12-01,214,0,0,0,0,0,0,0,0,0,0,486,0,0,898,394,0,0,0,0,0,0,0,0,0,0,194,0,3704,0,0,0,0,0,0,0,0,0,0,0,48314,0,0
2010-12-02,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82916,0,0
2010-12-03,0,0,0,1056,0,0,0,0,0,0,0,5150,0,0,478,340,0,0,0,0,328,0,0,0,0,0,0,0,0,280,130,0,0,0,800,0,220,0,0,0,24198,0,0
2010-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,2722,0,0,0,0,0,392,0,0,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27432,0,0
2010-12-06,0,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,186,0,0,0,0,4,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,42664,0,0
2010-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,310,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48196,0,0
2010-12-08,428,0,0,0,0,0,0,0,0,0,0,0,0,0,242,284,0,0,0,0,0,0,0,0,60,0,0,0,3460,0,848,0,0,0,0,0,0,0,0,0,41508,0,0
2010-12-09,0,0,0,0,0,0,0,160,0,0,908,574,0,0,2044,824,0,0,0,0,0,2976,0,0,0,0,0,0,0,0,236,0,0,0,134,0,0,0,0,0,33026,0,0
2010-12-10,0,0,0,0,0,0,0,0,0,0,0,379,0,0,418,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,19737,0,0
2010-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8232,0,0
2010-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,17525,0,0
2010-12-14,13,0,0,0,0,0,0,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,480,0,0,0,0,19464,0,0
2010-12-15,0,48,0,0,0,0,0,0,0,0,0,0,0,0,134,12,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18502,0,0
2010-12-16,0,0,0,0,0,0,0,0,0,0,0,388,0,1254,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28600,0,0
2010-12-17,146,51,0,285,0,0,0,0,0,0,0,701,0,0,398,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,100,3714,0,0,0,0,10590,0,0
2010-12-19,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311,0,0
2010-12-20,0,0,54,0,0,0,0,0,0,0,0,363,0,0,733,291,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,604,0,0,0,13677,0,0
2010-12-21,0,0,0,188,0,0,0,0,0,0,0,344,0,0,26,0,0,0,0,0,131,0,0,0,0,0,6668,0,0,0,0,0,0,0,0,0,0,0,0,0,8447,0,0
2010-12-22,0,0,0,754,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259,0,0
2010-12-23,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,0,0
2011-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,8577,0,0
2011-01-05,0,0,54,1,0,0,0,0,0,0,0,102,0,0,737,56,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,19074,0,0
2011-01-06,4802,0,0,5,0,0,0,0,0,0,0,0,0,0,446,4,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18287,0,0
2011-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,13961,0,0
2011-01-09,0,0,0,0,0,0,0,0,0,0,0,85,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,7419,0,0
2011-01-10,96,0,0,0,0,0,0,0,0,0,0,4,0,0,635,637,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,10781,0,0
2011-01-11,238,0,0,0,0,0,0,0,0,0,0,0,0,0,988,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,25967,0,0
2011-01-12,0,0,0,590,0,0,0,0,144,0,0,0,0,0,683,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9226,0,0
2011-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9346,0,0
2011-01-14,60,0,0,0,0,0,0,0,0,0,0,6198,0,0,1072,248,0,0,0,0,0,0,0,0,0,0,8210,0,0,0,0,0,0,0,0,0,0,0,0,0,7419,0,0
2011-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4227,0,0
2011-01-17,204,0,0,0,0,0,0,0,0,0,0,0,0,0,268,583,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,12106,0,0
2011-01-18,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,0,0,0,294,0,0,0,0,0,155312,0,0
2011-01-19,113,0,0,3,0,0,0,0,0,0,0,0,0,0,386,37,0,0,0,0,0,0,0,0,0,0,6072,0,0,0,0,0,0,0,48,0,2653,0,0,0,8191,0,0
2011-01-20,21,0,0,94,0,0,0,0,0,0,0,1332,0,0,712,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,6,0,0,0,0,0,8113,0,0
2011-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,164,3,19,0,0,0,0,145,0,0,0,0,0,5730,0,0,0,0,0,0,0,0,0,0,0,0,0,9501,0,0
2011-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162,0,0
2011-01-24,0,0,0,0,0,0,0,0,0,0,0,47,0,0,84,1203,526,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,9003,0,0
2011-01-25,0,0,0,108,0,0,0,0,0,0,0,0,0,601,19,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,0,0,0,0,0,0,13461,0,0
2011-01-26,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,692,0,0,315,0,228,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,8869,0,0
2011-01-27,0,0,0,0,0,0,0,259,0,0,0,155,0,0,9,428,0,0,0,0,22,0,0,386,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,9708,0,0
2011-01-28,110,0,0,0,0,0,0,0,0,0,0,0,0,0,574,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804,340,0,0,0,6629,0,0
2011-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495,0,0
2011-01-31,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1827,1069,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,11245,0,0
2011-02-01,0,197,0,0,0,0,0,0,0,0,0,463,0,0,200,78,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,193,250,0,0,0,0,14487,0,0
2011-02-02,0,145,0,0,0,0,0,0,0,0,0,4,0,0,368,38,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,9018,0,0
2011-02-03,0,0,0,21,0,0,0,0,0,0,0,270,0,0,0,504,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,171,0,0,0,0,0,14793,0,0
2011-02-04,0,0,0,0,0,0,0,0,0,0,0,75,0,0,617,7,0,0,0,0,0,37,0,0,0,0,0,0,0,98,0,0,0,0,0,0,211,0,0,0,11716,0,0
2011-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,0,0
2011-02-07,100,0,0,0,0,0,0,0,494,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8735,0,0
2011-02-08,0,0,0,0,0,0,0,0,0,0,0,4,0,0,216,34,0,0,0,0,0,0,0,0,0,0,1129,0,0,199,0,0,0,0,0,0,0,0,0,0,8595,0,0
2011-02-09,0,0,0,11,0,0,0,0,0,0,0,0,0,0,301,160,0,0,0,0,0,2962,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,3444,0,0
2011-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11663,0,0
2011-02-11,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10135,0,0
2011-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2797,0,0
2011-02-14,0,0,0,0,0,0,0,0,0,0,0,1502,0,0,15,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,496,10961,0,0
2011-02-15,8384,0,0,0,0,0,0,935,0,0,0,2402,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10905,0,0
2011-02-16,0,0,0,0,0,0,0,0,1522,0,224,0,0,0,778,0,0,0,0,286,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,13414,0,0
2011-02-17,0,0,0,508,0,0,0,0,1,0,0,87,0,0,116,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13340,0,0
2011-02-18,0,0,0,3,0,0,0,0,0,0,0,61,0,0,780,108,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8185,0,0
2011-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5360,0,0
2011-02-21,0,0,0,194,0,0,0,0,175,0,0,472,0,0,334,793,0,0,0,0,0,0,0,0,0,0,12208,0,0,0,454,0,0,0,0,0,0,0,0,0,7045,0,0
2011-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,19006,0,0
2011-02-23,0,0,0,0,0,0,0,0,0,0,0,668,0,0,362,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12567,0,0
2011-02-24,0,0,0,2,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,560,0,0,0,11164,0,0
2011-02-25,0,0,0,91,0,0,0,0,0,0,0,672,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,9716,0,0
2011-02-27,217,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4594,0,0
2011-02-28,0,0,0,15,0,0,0,0,0,346,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,270,0,0,0,8514,0,0
2011-03-01,0,0,0,171,0,0,0,0,0,0,0,669,0,2127,580,384,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,8192,0,0
2011-03-02,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8219,0,0
2011-03-03,10382,53,0,126,0,0,0,0,0,0,0,12,0,0,342,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9572,0,0
2011-03-04,0,0,0,0,0,0,0,0,0,0,0,857,0,0,125,0,289,0,0,0,84,3,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,11825,0,0
2011-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5109,0,0
2011-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,358,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13823,0,0
2011-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,13035,0,0
2011-03-09,90,0,0,0,0,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,314,0,0,0,10323,0,0
2011-03-10,0,0,0,7,0,0,0,701,1005,0,0,3416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,10656,0,0
2011-03-11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,325,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9603,0,0
2011-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572,0,0
2011-03-14,0,0,0,91,0,0,88,0,0,0,0,936,0,0,187,7,0,0,0,0,2,0,0,0,0,0,152,0,0,0,0,0,0,0,0,5156,0,0,0,0,10184,0,0
2011-03-15,0,0,0,0,0,0,0,0,0,0,0,1174,0,0,329,0,0,2,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,7353,0,0
2011-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,12691,0,0
2011-03-17,0,0,0,0,0,0,0,0,0,0,879,418,0,0,0,772,0,0,0,0,440,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18843,0,0
2011-03-18,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12761,0,0
2011-03-20,0,0,0,215,0,0,0,0,0,0,0,73,0,63,423,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13337,0,0
2011-03-21,0,0,0,139,0,0,0,0,0,0,0,0,0,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10181,0,0
2011-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,976,0,0,0,0,0,0,0,0,0,0,170,0,127,0,0,0,0,0,335,0,0,0,0,0,14838,0,0
2011-03-23,0,929,0,685,0,0,0,0,0,0,0,0,0,0,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,11437,0,0
2011-03-24,77,0,0,356,0,0,0,0,0,0,0,114,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,512,107,0,0,0,0,17133,0,0
2011-03-25,0,0,0,0,0,0,0,0,0,0,0,533,0,0,264,1136,0,0,0,0,0,0,0,0,0,0,835,0,0,0,0,0,0,0,346,0,227,0,0,0,11631,0,0
2011-03-27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4585,0,0
2011-03-28,0,0,0,0,0,0,0,0,0,0,0,745,0,0,848,852,0,0,0,0,165,0,0,0,0,0,0,0,0,0,217,0,0,0,550,0,0,0,0,0,9211,0,0
2011-03-29,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12186,0,0,0,0,0,0,0,0,0,0,0,0,0,20342,0,0
2011-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,195,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,0,0,0,0,0,0,445,0,0,0,18614,0,0
2011-03-31,0,0,0,0,0,0,0,0,0,0,0,45,0,0,3349,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,13812,0,0
2011-04-01,1,0,0,0,0,0,0,0,0,39,0,713,0,0,329,115,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17965,0,0
2011-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5698,0,0
2011-04-04,8,0,0,0,0,0,0,0,0,0,0,1239,0,0,298,390,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,12280,0,0
2011-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2,31,0,0,0,0,0,1626,0,0,0,0,1336,0,0,432,0,0,0,1384,0,0,0,0,0,0,11247,0,0
2011-04-06,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8527,0,0
2011-04-07,0,0,0,253,0,0,0,0,0,0,0,390,0,30,239,238,0,0,483,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8586,0,0
2011-04-08,224,0,0,3,0,0,0,0,0,0,0,0,0,0,0,848,262,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,11342,0,0
2011-04-10,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5548,0,0
2011-04-11,0,0,0,0,0,0,0,0,0,0,0,590,0,237,3,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,3,0,0,0,12022,282,0
2011-04-12,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14575,0,0
2011-04-13,0,0,0,0,0,0,0,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,18613,0,0
2011-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,17566,0,0
2011-04-15,0,0,0,77,0,356,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,101,0,0,0,11838,0,0
2011-04-17,0,0,0,0,0,0,0,0,0,0,0,151,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7632,0,0
2011-04-18,0,0,0,204,0,0,0,0,0,0,0,0,0,0,61,2,0,0,0,0,0,6432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32393,0,0
2011-04-19,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,1509,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,12493,0,0
2011-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,17898,0,0
2011-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,153,301,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,489,0,0,0,16556,0,0
2011-04-26,0,311,0,0,0,0,0,0,0,0,0,0,34,0,84,16,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15971,0,0
2011-04-27,0,0,0,0,0,0,0,0,0,0,0,163,0,0,2,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,17569,0,0
2011-04-28,100,0,0,275,0,0,0,0,0,0,0,0,0,0,147,85,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,267,0,0,0,0,0,12500,0,0
2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177,0,0
2011-05-03,0,0,0,0,0,0,0,0,0,0,0,532,0,0,1046,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,11039,0,0
2011-05-04,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,2,0,0,0,0,15664,0,0
2011-05-05,0,0,0,72,0,0,0,0,0,0,0,194,0,0,100,69,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,1771,0,0,0,15309,0,0
2011-05-06,0,42,0,182,0,0,0,0,0,0,0,1694,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,17839,0,0
2011-05-08,0,0,0,0,0,0,0,0,0,0,0,446,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9485,0,0
2011-05-09,0,0,240,0,0,0,0,0,0,0,0,0,0,0,499,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,12134,0,0
2011-05-10,0,0,0,494,0,0,0,0,0,0,0,349,0,0,460,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19567,654,0
2011-05-11,0,0,0,0,0,0,0,0,0,0,368,0,0,0,1593,211,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,2,0,0,0,0,16610,0,0
2011-05-12,184,0,0,83,0,0,0,0,0,0,0,0,0,0,106,5825,0,0,0,0,0,0,0,0,0,0,13262,0,0,0,313,0,0,0,0,2794,0,0,0,0,16737,0,0
2011-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,324,0,1262,0,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12416,0,0
2011-05-15,0,0,0,0,0,0,0,0,0,0,0,139,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4618,0,0
2011-05-16,0,0,0,0,0,0,0,0,0,0,0,2274,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13483,0,0
2011-05-17,8268,0,0,168,0,0,0,2,0,0,0,444,0,0,479,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17076,0,0
2011-05-18,0,0,0,0,0,0,0,0,0,0,0,636,0,0,334,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,37,0,0,0,0,17660,0,0
2011-05-19,0,0,20,0,0,0,0,223,0,0,0,397,0,0,562,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16016,149,0
2011-05-20,316,0,0,0,0,0,0,0,0,0,0,226,0,0,476,2,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,14338,0,0
2011-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11496,0,0
